time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
24.300,-24.84,-43.80,-18.80,0,0
24.400,-30.38,-43.80,-18.80,0,0
24.500,-36.86,-43.80,-18.80,0,0
24.600,-28.56,-43.80,-18.80,0,0
24.700,-32.77,-43.80,-18.80,0,0
24.800,-37.47,-43.80,-18.80,0,0
24.900,-34.16,-43.80,-18.80,0,0
25.000,-37.37,-43.80,-18.80,0,0
25.100,-40.13,-43.80,-18.80,0,0
25.200,-39.71,-43.80,-18.80,0,0
25.300,-37.52,-43.80,-18.80,0,0
25.400,-29.32,-43.80,-18.80,0,0
25.500,-30.97,-43.80,-18.80,0,0
25.600,-38.58,-43.80,-18.80,0,0
25.700,-33.55,-43.80,-18.80,0,0
25.800,-33.14,-43.80,-18.80,0,0
25.900,-33.64,-43.80,-18.80,0,0
26.000,-28.80,-43.80,-18.80,0,0
26.100,-22.40,-43.80,-18.80,0,0
26.200,-24.86,-43.80,-18.80,0,0
26.300,-30.63,-43.80,-18.80,0,0
26.400,-21.69,-43.80,-18.80,0,0
26.500,-31.35,-43.80,-18.80,0,0
26.600,-30.40,-43.80,-18.80,0,0
26.700,-36.75,-43.80,-18.80,0,0
26.800,-37.54,-43.80,-18.80,0,0
26.900,-34.85,-43.80,-18.80,0,0
27.000,-39.14,-43.80,-18.80,0,0
27.100,-36.82,-43.80,-18.80,0,0
27.200,-37.13,-43.80,-18.80,0,0
27.300,-36.59,-43.80,-18.80,0,0
27.400,-39.95,-43.80,-18.80,0,0
27.500,-41.95,-43.80,-18.80,0,0
27.600,-41.85,-43.80,-18.80,0,0
27.700,-43.96,-43.84,-18.84,0,0
27.800,-33.38,-43.84,-18.84,0,0
27.900,-39.78,-43.84,-18.84,0,0
28.000,-33.59,-43.84,-18.84,0,0
28.100,-37.83,-43.84,-18.84,0,0
28.200,-41.39,-43.80,-18.80,0,0
28.300,-38.20,-43.54,-18.54,0,0
28.400,-40.58,-43.00,-18.00,0,0
28.500,-30.38,-42.05,-17.05,0,0
28.600,-35.86,-41.86,-16.86,0,0
28.700,-39.42,-41.53,-16.53,0,0
28.800,-40.55,-41.40,-16.40,0,0
28.900,-42.06,-41.40,-16.40,0,0
29.000,-35.53,-40.66,-15.66,0,0
29.100,-32.59,-40.66,-15.66,0,0
29.200,-38.95,-40.66,-15.66,0,0
29.300,-41.37,-41.37,-16.37,0,0
29.400,-35.66,-41.37,-16.37,0,0
29.500,-32.21,-41.37,-16.37,0,0
29.600,-40.45,-41.37,-16.37,0,0
29.700,-35.03,-41.37,-16.37,0,0
29.800,-29.85,-41.37,-16.37,0,0
29.900,-35.44,-41.37,-16.37,0,0
30.000,-30.53,-41.37,-16.37,0,0
30.100,-38.06,-41.37,-16.37,0,0
30.200,-38.73,-41.37,-16.37,0,0
30.300,-40.08,-41.37,-16.37,0,0
30.400,-44.21,-41.43,-16.43,0,0
30.500,-42.77,-41.86,-16.86,0,0
30.600,-45.62,-41.96,-16.96,0,0
30.700,-43.65,-42.14,-17.14,0,0
30.800,-44.70,-42.86,-17.86,0,0
30.900,-43.85,-43.67,-18.67,0,0
31.000,-45.46,-43.86,-18.86,0,0
31.100,-45.65,-43.98,-18.98,0,0
31.200,-44.32,-44.22,-19.22,0,0
31.300,-42.00,-44.22,-19.22,0,0
31.400,-45.46,-44.36,-19.36,0,0
31.500,-46.00,-44.78,-19.78,0,0
31.600,-44.96,-45.01,-20.01,0,0
31.700,-43.61,-45.01,-20.01,0,0
31.800,-44.73,-45.01,-20.01,0,0
31.900,-44.90,-45.01,-20.01,0,0
32.000,-47.47,-45.46,-20.46,0,0
32.100,-47.52,-45.48,-20.48,0,0
32.200,-46.35,-45.63,-20.63,0,0
