timestamp_ms,rms_db,noise_floor_db,threshold_db,is_voice_active,calibration_state
2000,-31.2,-59.9,-44.9,true,calibrated
2010,-36.7,-59.9,-44.9,true,calibrated
2020,-32.8,-59.9,-44.9,true,calibrated
2030,-33.1,-59.9,-44.9,true,calibrated
2040,-33.0,-59.9,-44.9,true,calibrated
2050,-32.0,-59.9,-44.9,true,calibrated
2060,-32.7,-59.9,-44.9,true,calibrated
2070,-34.0,-59.9,-44.9,true,calibrated
2080,-44.7,-59.9,-44.9,true,calibrated
2090,-43.4,-59.9,-44.9,true,calibrated
2100,-39.5,-59.9,-44.9,true,calibrated
2110,-39.3,-59.9,-44.9,true,calibrated
2120,-36.8,-59.9,-44.9,true,calibrated
2130,-42.8,-59.9,-44.9,true,calibrated
2140,-43.1,-59.9,-44.9,true,calibrated
2150,-47.9,-59.9,-44.9,true,calibrated
2160,-46.8,-59.9,-44.9,true,calibrated
2170,-44.9,-59.9,-44.9,true,calibrated
2180,-45.8,-59.9,-44.9,true,calibrated
2190,-45.5,-59.9,-44.9,true,calibrated
2200,-44.2,-59.9,-44.9,true,calibrated
2210,-44.3,-59.9,-44.9,true,calibrated
2220,-39.9,-59.9,-44.9,true,calibrated
2230,-40.7,-59.9,-44.9,true,calibrated
2240,-39.3,-59.9,-44.9,true,calibrated
2250,-39.2,-59.9,-44.9,true,calibrated
2260,-38.9,-59.9,-44.9,true,calibrated
2270,-38.9,-59.9,-44.9,true,calibrated
2280,-39.1,-59.9,-44.9,true,calibrated
2290,-42.1,-59.9,-44.9,true,calibrated
2300,-39.0,-59.9,-44.9,true,calibrated
2310,-41.4,-59.9,-44.9,true,calibrated
2320,-39.9,-59.9,-44.9,true,calibrated
2330,-38.9,-59.9,-44.9,true,calibrated
2340,-39.2,-59.9,-44.9,true,calibrated
2350,-46.0,-59.9,-44.9,true,calibrated
2360,-43.6,-59.9,-44.9,true,calibrated
2370,-43.6,-59.9,-44.9,true,calibrated
2380,-42.8,-59.9,-44.9,true,calibrated
2390,-42.7,-59.9,-44.9,true,calibrated
2400,-40.9,-59.9,-44.9,true,calibrated
2410,-41.0,-59.9,-44.9,true,calibrated
2420,-45.7,-59.9,-44.9,true,calibrated
2430,-44.9,-59.9,-44.9,true,calibrated
2440,-48.0,-59.9,-44.9,true,calibrated
2450,-49.3,-59.9,-44.9,true,calibrated
2460,-51.1,-59.9,-44.9,true,calibrated
2470,-49.1,-59.9,-44.9,true,calibrated
2480,-52.2,-59.9,-44.9,true,calibrated
2490,-49.9,-59.9,-44.9,true,calibrated
2500,-53.4,-59.9,-44.9,true,calibrated
2510,-55.9,-59.9,-44.9,true,calibrated
2520,-53.0,-59.9,-44.9,true,calibrated
2530,-56.6,-59.9,-44.9,true,calibrated
2540,-52.4,-59.9,-44.9,true,calibrated
2550,-53.5,-59.9,-44.9,true,calibrated
2560,-55.9,-59.9,-44.9,true,calibrated
2570,-55.5,-59.9,-44.9,true,calibrated
2580,-57.3,-59.9,-44.9,true,calibrated
2590,-54.7,-59.9,-44.9,true,calibrated
2600,-53.0,-59.9,-44.9,true,calibrated
2610,-54.1,-59.9,-44.9,false,calibrated
2620,-45.3,-59.9,-44.9,false,calibrated
2630,-37.0,-59.9,-44.9,false,calibrated
2640,-35.2,-59.9,-44.9,false,calibrated
2650,-30.9,-59.9,-44.9,false,calibrated
2660,-31.5,-59.9,-44.9,false,calibrated
2670,-30.3,-59.9,-44.9,true,calibrated
2680,-29.5,-59.9,-44.9,true,calibrated
2690,-31.5,-59.9,-44.9,true,calibrated
2700,-33.7,-59.9,-44.9,true,calibrated
2710,-35.3,-59.9,-44.9,true,calibrated
2720,-41.3,-59.9,-44.9,true,calibrated
2730,-39.4,-59.9,-44.9,true,calibrated
2740,-36.1,-59.9,-44.9,true,calibrated
2750,-34.7,-59.9,-44.9,true,calibrated
2760,-34.1,-59.9,-44.9,true,calibrated
2770,-33.6,-59.9,-44.9,true,calibrated
2780,-34.7,-59.9,-44.9,true,calibrated
2790,-36.1,-59.9,-44.9,true,calibrated
2800,-36.3,-59.9,-44.9,true,calibrated
2810,-37.9,-59.9,-44.9,true,calibrated
2820,-37.3,-59.9,-44.9,true,calibrated
2830,-37.2,-59.9,-44.9,true,calibrated
2840,-35.4,-59.9,-44.9,true,calibrated
2850,-36.5,-59.9,-44.9,true,calibrated
2860,-35.3,-59.9,-44.9,true,calibrated
2870,-34.1,-59.9,-44.9,true,calibrated
2880,-33.9,-59.9,-44.9,true,calibrated
